item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0424	N4	n4_vocab_topic_image	424	お見舞い	おみまい	việc đi thăm người ốm	KIẾN VŨ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0425	N4	n4_vocab_topic_image	425	お土産	おみやげ	quà lưu niệm (khi đi đâu xa về)	THỔ SẢN			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0426	N4	n4_vocab_topic_image	426	思い出	おもいで	kỷ niệm	TƯ XUẤT			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0427	N4	n4_vocab_topic_image	427	おもちゃ	おもちゃ	đồ chơi				Danh từ;source_image:33.jpg	ready
N4-VOCAB-0428	N4	n4_vocab_topic_image	428	表	おもて	mặt trước	BIỂU			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0429	N4	n4_vocab_topic_image	429	親	おや	bố mẹ	THÂN			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0430	N4	n4_vocab_topic_image	430	お礼	おれい	lời cảm ơn, lòng biết ơn	LỄ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0431	N4	n4_vocab_topic_image	431	終わり	おわり	kết thúc	CHUNG			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0432	N4	n4_vocab_topic_image	432	海岸	かいがん	bờ biển	HẢI NGẠN			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0433	N4	n4_vocab_topic_image	433	会議	かいぎ	cuộc họp	HỘI NGHỊ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0434	N4	n4_vocab_topic_image	434	会議室	かいぎしつ	phòng họp	HỘI NGHỊ THẤT			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0435	N4	n4_vocab_topic_image	435	会場	かいじょう	hội trường	HỘI TRƯỜNG			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0436	N4	n4_vocab_topic_image	436	会話	かいわ	cuộc hội thoại	HỘI THOẠI			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0437	N4	n4_vocab_topic_image	437	帰り	かえり	sự trở về	QUY			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0438	N4	n4_vocab_topic_image	438	顔	かお	gương mặt, khuôn mặt	NHAN			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0439	N4	n4_vocab_topic_image	439	科学	かがく	khoa học	KHOA HỌC			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0440	N4	n4_vocab_topic_image	440	係り	かかり	người phụ trách, người chịu trách nhiệm	HỆ			Danh từ;source_image:33.jpg	ready
N4-VOCAB-0441	N4	n4_vocab_topic_image	441	火事	かじ	hỏa hoạn	HỎA SỰ			Danh từ;source_image:34.jpg	ready
N4-VOCAB-0442	N4	n4_vocab_topic_image	442	家事	かじ	việc nhà	GIA SỰ			Danh từ;source_image:34.jpg	ready
N4-VOCAB-0443	N4	n4_vocab_topic_image	443	形	かたち	hình dạng	HÌNH			Danh từ;source_image:34.jpg	ready
N4-VOCAB-0444	N4	n4_vocab_topic_image	444	課長	かちょう	trưởng nhóm	KHÓA TRƯỞNG			Danh từ;source_image:34.jpg	ready
N4-VOCAB-0445	N4	n4_vocab_topic_image	445	格好	かっこう	tư thế, hình thức, phong thái	CÁCH HẢO			Danh từ;source_image:34.jpg	ready
N4-VOCAB-0446	N4	n4_vocab_topic_image	446	家内	かない	gia đình; vợ (mình)	GIA NỘI			Danh từ;source_image:34.jpg	ready
N4-VOCAB-0447	N4	n4_vocab_topic_image	447	金持ち	(お) かねもち	người giàu, đại gia	KIM TRÌ			Danh từ;source_image:34.jpg	ready
N4-VOCAB-0448	N4	n4_vocab_topic_image	448	彼女	かのじょ	cô ấy; bạn gái	BỈ NỮ			Danh từ;source_image:34.jpg	ready
N4-VOCAB-0449	N4	n4_vocab_topic_image	449	壁	かべ	bức tường	BÍCH			Danh từ;source_image:34.jpg	ready
